cust_id,sales_total,num_of_orders,gender
105032,766.19,4,F
105033,51.17,1,F
105034,305.83,1,M
105035,62.7,2,M
105036,296.87,3,M
105037,66.47,2,M
105038,164.03,1,M
105039,153.25,2,M
105040,69.62,2,M
105041,98.36,1,F
105042,49.88132903,2,M
105043,87.27,1,F
105044,320.97,4,M
105045,117.98,2,M
105046,419.35,3,F
105047,316.82,2,M
105048,102.57,2,F
105049,79.36,3,M
105050,164.23,2,F
105051,2379.84,10,F
105052,333.99,3,F
105053,117.03,3,M
105054,61.6,2,M
105055,695.52,4,F
105056,90.67,2,M
105057,220.24,3,M
105058,281.98,3,F
105059,119.84,2,M
105060,199.6,1,M
105061,134.33,3,M
105062,129.57,2,M
105063,238.44,4,M
105064,291.33,2,F
105065,278.96,2,M
105066,59.04,3,F
105067,126.21,2,F
105068,56.21,2,F
105069,41.75,1,F
105070,221.02,3,F
105071,136.85,3,F
105072,178.33,2,F
105073,103.56,2,F
105074,33.74,1,F
105075,170.54,2,F
105076,96.60912631,1,M
105077,92.29,1,F
105078,64.99,1,F
105079,83.05,2,F
105080,242.17,2,M
105081,259.57,2,M
105082,482.64,1,F
105083,129.39,1,M
105084,93.51,3,F
105085,121.63,3,M
105086,38.18,1,F
105087,306.28,3,M
105088,168.13,1,F
105089,71.17,2,F
105090,134.69,2,F
105091,289.65,3,F
105092,2365.84,5,F
105093,49.44,2,F
105094,54.94,3,F
105095,101.14,1,M
105096,311.24,2,M
105097,164.01,3,M
105098,91.47,1,F
105099,44.44134645,3,F
105100,115.63,2,F
105101,137.54,1,M
105102,153.92,1,M
105103,84.97,1,F
105104,315.86,2,F
105105,147.01,1,M
105106,277.38,3,M
105107,166.17,2,M
105108,151.28,2,F
105109,59.55,2,F
105110,446.19,1,M
105111,214.02,2,F
105112,258.09,2,M
105113,289.24,1,F
105114,83.48,1,M
105115,162.73,2,M
105116,229.47,3,M
105117,59.25,2,M
105118,389.27,4,F
105119,61.37173345,2,F
105120,186.96,1,F
105121,109.99,2,F
105122,64.67,1,F
105123,32.94,2,M
105124,110.79,2,M
105125,401.23,4,M
105126,267.86,3,F
105127,66.75,2,F
105128,467.78,3,M
105129,253.59,1,F
105130,49.76,2,F
105131,153.13,2,F
105132,217.38,2,F
105133,59.15289375,1,M
105134,183.43,2,F
105135,175.16,1,F
105136,190.2,1,F
105137,87.54,2,F
105138,145.23,2,F
105139,136.32,2,M
105140,84.5600959,2,M
105141,458.05,4,M
105142,45.15,2,M
105143,380.63,3,M
105144,118.08,2,F
105145,559.04,5,F
105146,97.75,2,M
105147,377.89,3,F
105148,383.91,4,F
105149,603.34,4,F
105150,333.14,1,M
105151,317.82,2,F
105152,73.11,2,F
105153,133.57,2,F
105154,120.03,2,F
105155,193.48,2,F
105156,898.94,3,M
105157,100.41,1,M
105158,137.34,2,F
105159,39.85,2,M
105160,30.23,2,F
105161,218.03,2,F
105162,85.15,1,M
105163,46.04,1,F
105164,168.7,1,M
105165,69.49,1,F
105166,32.70061804,2,F
105167,272.56,3,M
105168,100.45,2,F
105169,184.06,3,M
105170,519.04,3,M
105171,84.53,2,M
105172,60.20306303,2,M
105173,163.15,1,M
105174,125.04,2,F
105175,196.18,3,M
105176,215.99,1,F
105177,106.08,2,M
105178,141.34,3,M
105179,918.04,2,M
105180,63.48238326,3,F
105181,393,1,M
105182,610.55,3,M
105183,113.96,1,M
105184,560.63,3,F
105185,44.17,1,M
105186,127.68,2,M
105187,562.43,4,M
105188,113.62,2,M
105189,117.74,2,M
105190,74.98,2,F
105191,32.89791039,2,M
105192,32.32,2,M
105193,240.83,4,M
105194,37.25,1,M
105195,154.35,2,F
105196,126.23,2,F
105197,326.22,4,M
105198,404.6,2,M
105199,206.62,3,M
105200,124.89,3,M
105201,124.26,1,M
105202,119.16,3,M
105203,84.75,1,M
105204,159.01,2,M
105205,118.56,3,F
105206,134.06,1,F
105207,150.28,2,M
105208,107.57,2,M
105209,63.26,3,M
105210,104.26,2,F
105211,146.02,1,F
105212,33.51058011,2,M
105213,423.3,2,F
105214,390.77,3,F
105215,334.64,3,M
105216,403.07,2,M
105217,318.2,1,M
105218,112.17,3,M
105219,68.88,1,M
105220,106.18,2,M
105221,797.94,4,F
105222,73.5,3,F
105223,63.92,1,F
105224,114.08,2,M
105225,194.08,1,F
105226,119.55,2,M
105227,383.95,3,M
105228,88.91,2,M
105229,289.3,3,F
105230,111.89,2,M
105231,104.79,1,F
105232,411.99,2,F
105233,50.43,1,F
105234,308.33,2,M
105235,58.69,1,F
105236,204.72,2,M
105237,266.72,3,M
105238,70.33,2,M
105239,507.43,2,M
105240,70.95244672,2,M
105241,160.3,3,M
105242,159.51,1,M
105243,80.9,1,F
105244,178.15,1,F
105245,34.44,1,M
105246,174.71,2,M
105247,53.69,1,M
105248,151.52,2,F
105249,598.64,2,M
105250,100.34,3,M
105251,388.73,2,M
105252,124.63,3,M
105253,30.04,2,F
105254,620.55,6,F
105255,96.04,2,F
105256,370.73,3,M
105257,734.67,5,M
105258,79.26,3,F
105259,281.4,4,F
105260,696.17,3,F
105261,510.35,3,F
105262,79.48,3,F
105263,331.95,3,M
105264,3290.69,17,M
105265,88.79,1,F
105266,315.64,2,F
105267,84.53128617,1,M
105268,241.64,3,F
105269,245.76,3,M
105270,152.46,2,F
105271,97.14,2,M
105272,185.92,3,F
105273,181.57,2,M
105274,311.42,2,F
105275,157.48,3,F
105276,169.87,1,M
105277,142.47,3,M
105278,142.6,3,M
105279,137.86,2,F
105280,130.27,3,M
105281,146.73,2,M
105282,55.46039068,2,M
105283,253.34,3,M
105284,114.91,2,F
105285,44.67,1,F
105286,136.97,2,M
105287,124.23,2,F
105288,501,3,M
105289,172.08,3,F
105290,288.07,3,F
105291,44.61,2,F
105292,74.89,2,F
105293,120.3,2,F
105294,151.52,3,F
105295,41.87,2,F
105296,292.15,3,M
105297,55.95,1,M
105298,1149.62,7,M
105299,218.46,3,F
105300,71.48,2,F
105301,32.08,2,M
105302,84.65362818,2,M
105303,88.31,3,F
105304,88.08,2,F
105305,150.94,1,M
105306,83.15,2,F
105307,34.84,1,F
105308,135.59,2,F
105309,598.5,3,F
105310,82.07,3,M
105311,56.83,2,M
105312,110.21,3,F
105313,63.57,2,F
105314,125.66,2,M
105315,1538.13,5,F
105316,103.24,2,F
105317,601.21,3,M
105318,657.67,3,M
105319,89.26,3,F
105320,215.69,2,F
105321,118.03,3,M
105322,183.3,2,F
105323,192.89,3,F
105324,290.63,1,F
105325,39.07,1,F
105326,244.28,1,M
105327,186.09,1,F
105328,86.55,1,F
105329,65.44,3,F
105330,271.63,3,F
105331,545.06,4,F
105332,88.32,2,M
105333,147.24,3,F
105334,533.13,5,F
105335,147.14,1,M
105336,114.5,2,M
105337,157.4,2,F
105338,158.44,2,M
105339,105.43,1,F
105340,30.41195623,1,M
105341,46.03,2,M
105342,165.4,3,F
105343,61.37,1,F
105344,133.39,2,F
105345,89.59083324,3,F
105346,557.73,2,M
105347,152.99,3,F
105348,34.12961985,2,F
105349,93.31,2,F
105350,47.12,1,F
105351,258.14,1,M
105352,101.69,2,M
105353,492.8,3,M
105354,166.79,2,M
105355,75.28846828,2,M
105356,142.52,3,M
105357,107.42,3,F
105358,126.24,3,M
105359,608.85,5,M
105360,186.66,1,F
105361,142.95,2,M
105362,88.57,2,F
105363,130.26,1,F
105364,1535.44,6,F
105365,46.85,1,M
105366,277.72,2,M
105367,124.81,3,F
105368,936.92,5,M
105369,49.01,2,M
105370,238.15,3,M
105371,226.88,3,F
105372,262.27,2,F
105373,961.08,6,F
105374,47.24,2,M
105375,239.72,2,M
105376,105.76,2,F
105377,180.48,1,F
105378,74.91,1,M
105379,324.95,4,F
105380,291.71,3,F
105381,234.61,4,F
105382,274.7,3,F
105383,80.46,3,M
105384,116.18,1,M
105385,272.75,2,F
105386,89.91,3,M
105387,120.71,2,F
105388,104.07,2,F
105389,237.75,3,F
105390,41.69,1,M
105391,42.76,1,F
105392,289.68,4,M
105393,213.31,2,F
105394,178.09,2,F
105395,50.91,2,F
105396,120.11,1,F
105397,69.2333161,1,F
105398,197.01,2,M
105399,663.81,4,M
105400,639.19,3,F
105401,415.14,3,M
105402,146.98,2,F
105403,125.04,2,F
105404,186.5,3,M
105405,50.37,3,M
105406,43.2,1,F
105407,69.32,1,F
105408,209.12,2,F
105409,97.63,2,F
105410,42.53,2,F
105411,163.82,1,M
105412,365.01,1,F
105413,407.54,3,M
105414,129.21,3,F
105415,550.68,4,M
105416,156.84,2,M
105417,79.34,2,F
105418,472.76,2,F
105419,131.93,2,F
105420,129.78,1,F
105421,120.45,3,M
105422,182.66,2,F
105423,559.28,5,M
105424,316.22,3,F
105425,326.73,1,M
105426,286.51,3,F
105427,94.84,2,F
105428,505.73,4,F
105429,392.44,2,F
105430,1008.8,5,F
105431,102.75,2,M
105432,211.01,3,M
105433,296.55,2,M
105434,87.16,2,F
105435,583.77,3,F
105436,209.89,1,F
105437,1125.99,9,F
105438,436.17,3,F
105439,811.27,3,M
105440,183.1,3,F
105441,574.4,3,M
105442,67.91,3,F
105443,37.61,2,F
105444,122.47,2,F
105445,166.91,1,F
105446,40.81314228,1,M
105447,42.98,2,F
105448,426.45,3,M
105449,86.69,1,F
105450,62.11,1,M
105451,163.62,2,M
105452,333.87,3,M
105453,66.23,2,M
105454,103.27,3,M
105455,252.37,2,F
105456,226.49,1,F
105457,82.62,2,F
105458,125.19,2,M
105459,91.69,1,M
105460,33.01,1,M
105461,48.85,1,F
105462,69.62,3,F
105463,49.63,2,M
105464,135,2,F
105465,111.87,3,F
105466,82.97,1,F
105467,41.78,2,M
105468,378.67,4,M
105469,123.63,2,F
105470,83.43390201,2,F
105471,103.44,3,M
105472,76.75670087,2,F
105473,108.87,3,M
105474,38.69,2,F
105475,90.94079125,1,F
105476,87.19,2,F
105477,84.18,1,F
105478,943.7,3,F
105479,108.2,1,F
105480,171.08,2,M
105481,38.33,2,M
105482,860.93,6,M
105483,688.73,5,M
105484,57.2,2,M
105485,79.27,1,F
105486,642.16,4,F
105487,401.25,3,F
105488,106.02,3,F
105489,112.99,1,F
105490,146.65,2,F
105491,37.16,1,M
105492,223.63,2,F
105493,1228.16,5,F
105494,65.67,3,F
105495,158.44,3,F
105496,231.46,2,F
105497,1375.52,5,M
105498,742.44,4,M
105499,80,2,M
105500,109.16,1,M
105501,72.63,2,M
105502,1042.28,9,F
105503,223.6,4,M
105504,74.27,3,M
105505,125.2,2,F
105506,137.28,2,M
105507,68.81501826,2,M
105508,759.59,4,F
105509,733.57,5,M
105510,253.84,2,M
105511,206.87,3,F
105512,281.2,3,F
105513,242.38,1,M
105514,40.95,2,F
105515,35.12,2,M
105516,71.1,1,F
105517,47.11,1,F
105518,535.14,3,F
105519,150.15,2,M
105520,85.66,1,M
105521,143.46,2,M
105522,160.39,3,M
105523,169.95,1,M
105524,349.3,1,M
105525,570.93,2,F
105526,100.67,3,F
105527,84.58669121,1,M
105528,1492.72,5,F
105529,288.08,2,M
105530,203.48,1,M
105531,96.92,2,M
105532,61.46,2,M
105533,181.4,2,M
105534,56.45,2,F
105535,184.96,2,F
105536,274.33,2,M
105537,285.24,1,M
105538,40.81,1,M
105539,271.6,4,F
105540,247.2,1,F
105541,389.12,2,M
105542,163.54,2,F
105543,199.75,2,M
105544,85.23,3,F
105545,55.19,2,M
105546,111.39,3,F
105547,115.68,3,F
105548,93.01,3,M
105549,77.75,3,F
105550,128.92,2,M
105551,179.24,2,M
105552,79.38,3,F
105553,197.73,1,M
105554,1026.47,9,F
105555,84.65,3,F
105556,83.84,2,F
105557,293.01,2,M
105558,245.57,2,F
105559,155.25,1,M
105560,160.57,2,F
105561,108.73,2,F
105562,62.49,1,M
105563,244.76,3,M
105564,216.64,3,M
105565,104.38,3,F
105566,96.42,1,F
105567,51.67,1,F
105568,88.84,1,F
105569,65.91847807,2,F
105570,118.71,2,M
105571,105.4,1,M
105572,87.26,1,F
105573,252.31,2,M
105574,101,1,M
105575,257.98,4,F
105576,176.52,2,F
105577,280.25,4,F
105578,243.71,4,F
105579,78.49,2,M
105580,76.3,1,M
105581,358.94,4,F
105582,88.78,2,F
105583,235.4,2,M
105584,276.55,2,M
105585,76.35,3,F
105586,321.94,3,M
105587,219.55,3,F
105588,642.15,5,F
105589,213.76,3,F
105590,134.61,2,F
105591,63.79,3,M
105592,97.25,2,F
105593,287.23,1,F
105594,94.32,2,M
105595,238.29,3,M
105596,426.2,2,M
105597,189.9,2,M
105598,198.61,3,F
105599,272.14,3,M
105600,489.3,1,M
105601,440.75,1,M
105602,194.92,2,F
105603,33.66,1,M
105604,103.69,2,F
105605,134.18,1,F
105606,384.6,3,F
105607,45.56,1,F
105608,42.52,1,F
105609,96.98869642,2,F
105610,372.45,1,F
105611,120.52,2,F
105612,53.97,1,F
105613,368.1,3,M
105614,58.68797457,2,M
105615,387.8,3,F
105616,530.45,2,F
105617,75.14030029,2,F
105618,212.18,3,F
105619,506.39,2,F
105620,799.43,4,F
105621,389.21,2,M
105622,68.43,2,F
105623,137.08,2,F
105624,176.28,1,F
105625,207.98,4,F
105626,279.16,3,F
105627,52.54861503,1,M
105628,78.53,1,F
105629,219.85,2,M
105630,401.06,2,M
105631,47.71,1,F
105632,74.03,2,F
105633,257.38,2,M
105634,63.4,2,M
105635,122.96,2,F
105636,338.8,2,F
105637,43.25,2,M
105638,69.02242955,1,F
105639,170.08,3,M
105640,54.46,2,F
105641,95.09451776,3,F
105642,62.41,3,F
105643,96.4,3,F
105644,112.73,1,M
105645,354.56,3,F
105646,127.71,2,M
105647,93.81,1,M
105648,666.15,6,M
105649,507.5,3,M
105650,105.61,1,M
105651,281.54,3,M
105652,156.27,1,M
105653,80.09281313,3,F
105654,92.97,2,F
105655,98.37241935,3,F
105656,194.22,1,M
105657,83.93,2,F
105658,141.6,1,F
105659,158.67,2,F
105660,39.86892992,2,F
105661,167.69,2,F
105662,122.64,1,M
105663,41.32,2,M
105664,234.86,2,F
105665,64.01,1,F
105666,177.9,2,F
105667,215.66,3,M
105668,130.26,2,F
105669,470.76,2,F
105670,867.79,5,F
105671,103.89,1,M
105672,38.23,1,M
105673,371.49,2,M
105674,240.17,3,F
105675,61.72,3,M
105676,46.69,2,M
105677,58.23,3,M
105678,256.12,3,M
105679,71.93,1,F
105680,86.76,2,F
105681,63.25,3,F
105682,130.26,2,M
105683,51.68043825,1,F
105684,432.37,4,M
105685,47.07,1,M
105686,266.15,2,F
105687,190.21,2,M
105688,33.43,2,M
105689,145.43,2,M
105690,32.17,1,M
105691,168.15,3,M
105692,65.27,1,M
105693,168.5,1,M
105694,281.54,3,M
105695,385.18,1,M
105696,109.37,3,M
105697,66.56,2,M
105698,58.72,2,F
105699,146.49,2,F
105700,118.74,2,F
105701,334.75,1,F
105702,148.42,2,F
105703,31.23,2,M
105704,143.18,2,M
105705,70.45,3,F
105706,57.29,3,M
105707,381.39,2,F
105708,217.71,2,M
105709,394.64,3,F
105710,211.13,4,M
105711,169.81,1,M
105712,58.6292873,3,M
105713,232.67,4,F
105714,93.88,3,M
105715,2420.36,16,F
105716,374.25,3,F
105717,122.59,3,M
105718,802.43,6,M
105719,105.27,2,F
105720,191.46,3,M
105721,137,2,M
105722,89.15,2,F
105723,687.43,4,F
105724,30.02,2,F
105725,427.4,3,M
105726,1131.68,9,F
105727,40.81,2,F
105728,33.16,1,F
105729,774.41,5,M
105730,58.53,3,M
105731,92.37734075,1,M
105732,220.06,1,F
105733,121.62,1,F
105734,380.19,4,F
105735,200.78,1,M
105736,236.15,3,M
105737,169.6,2,M
105738,311.47,2,F
105739,58.17,2,F
105740,287.53,3,F
105741,430.27,4,F
105742,173.48,3,M
105743,135.38,3,F
105744,90.33,2,F
105745,160,3,M
105746,50.16,1,M
105747,64.99763229,1,F
105748,104.4,2,F
105749,191.29,2,M
105750,101.48,2,F
105751,45.81,2,F
105752,197.76,2,M
105753,861.95,2,M
105754,93.05,1,F
105755,336.58,4,M
105756,61.7,3,M
105757,88.38,2,F
105758,73.13,2,F
105759,115.66,3,F
105760,1747.73,7,M
105761,137.24,3,M
105762,241.38,2,M
105763,62,1,M
105764,72.28,1,F
105765,466.79,4,M
105766,487.12,2,M
105767,145.07,2,M
105768,87.99,2,F
105769,196.24,2,F
105770,655.72,2,M
105771,341.31,3,M
105772,163.65,2,M
105773,218.68,2,M
105774,910.66,4,F
105775,150.07,1,M
105776,40.88,1,M
105777,1001.98,8,M
105778,135.28,3,F
105779,92.48,2,F
105780,166.58,1,F
105781,71.84,3,F
105782,106.04,3,M
105783,49.68,2,F
105784,146.42,3,M
105785,97.84885911,2,F
105786,39.35,1,M
105787,34.83,1,M
105788,76.69414593,2,F
105789,73.41665841,1,M
105790,59.03,1,M
105791,226.83,2,M
105792,118.77,2,M
105793,248.98,2,M
105794,530.45,4,M
105795,35.3,1,F
105796,1448.42,6,F
105797,93.06,2,F
105798,60.87,2,F
105799,185.95,1,M
105800,453.49,3,M
105801,181.25,2,F
105802,631.18,2,F
105803,37.12,1,M
105804,225.19,3,F
105805,340.07,1,M
105806,254.83,1,F
105807,48.00160962,2,M
105808,46.26,2,F
105809,352.33,2,F
105810,200.76,2,M
105811,116.12,2,F
105812,114.01,2,F
105813,521.99,4,M
105814,427.72,3,M
105815,51.53304769,2,M
105816,286.85,3,F
105817,150.1,3,F
105818,2050.18,17,M
105819,333.53,4,F
105820,322.33,2,F
105821,88.83,3,F
105822,67.47,3,M
105823,66.81058621,2,M
105824,97.06,3,M
105825,692.92,4,M
105826,113.6,3,M
105827,511.36,4,F
105828,680.21,6,M
105829,552.88,2,F
105830,131.5,1,F
105831,1544.7,5,F
105832,479.2,3,M
105833,101.66,2,M
105834,35.87,1,F
105835,226.42,1,F
105836,92.01,2,M
105837,713.02,4,M
105838,301.3,4,M
105839,782.1,3,F
105840,1577.24,7,F
105841,126.06,1,F
105842,198.18,1,M
105843,39.27,1,M
105844,264.72,1,F
105845,182.61,2,M
105846,580.94,4,M
105847,53.45,2,M
105848,407.11,2,M
105849,147.83,2,M
105850,276.58,3,M
105851,105.31,2,M
105852,299.72,4,F
105853,109.13,2,M
105854,40,1,M
105855,73.39945159,2,F
105856,322.29,3,M
105857,215.96,4,M
105858,105.15,2,M
105859,169.39,3,M
105860,72.32583122,2,F
105861,229.01,2,F
105862,277.91,3,F
105863,395.87,4,M
105864,72.79,2,M
105865,47.09,2,F
105866,150.53,3,F
105867,217.94,3,F
105868,655.11,6,M
105869,229.81,4,F
105870,379.6,2,F
105871,79.05,1,F
105872,145.78,2,F
105873,399.93,1,F
105874,92.71826928,1,M
105875,195.28,2,M
105876,2075.67,12,M
105877,860.22,3,M
105878,511.25,4,M
105879,69.27,1,F
105880,211.86,2,F
105881,102.39,3,M
105882,209.93,2,M
105883,65.7,1,M
105884,114.06,2,M
105885,72,2,M
105886,113.13,2,M
105887,162.24,3,F
105888,51.01,2,F
105889,169.45,3,F
105890,592.53,4,M
105891,371.21,4,F
105892,517.34,2,F
105893,372.14,4,M
105894,2595.71,17,M
105895,78.73,1,M
105896,213,2,F
105897,143.84,3,M
105898,93.85,2,F
105899,65.25,2,F
105900,480.85,2,F
105901,176.22,2,F
105902,114.95,1,M
105903,147.78,2,M
105904,168.22,2,M
105905,110.86,1,F
105906,222.46,1,F
105907,158.92,1,F
105908,79.37,1,F
105909,123.67,2,M
105910,31.75,2,F
105911,120.49,2,M
105912,811.6,4,F
105913,40.41,1,F
105914,388.5,1,F
105915,179.36,2,M
105916,70.38,2,M
105917,49.98,2,F
105918,295.97,4,M
105919,75.59,2,M
105920,39.04,1,M
105921,54.92,2,M
105922,89.13,1,F
105923,170.1,3,F
105924,229.27,3,M
105925,54.00827094,2,F
105926,31.01,2,M
105927,31.04,1,F
105928,366.31,4,F
105929,130.48,2,F
105930,95.54,1,M
105931,186.71,2,F
105932,118.95,2,M
105933,47.39,2,F
105934,378.58,3,M
105935,114.48,3,M
105936,725.62,6,F
105937,126.67,2,F
105938,321.35,2,F
105939,113.1,2,F
105940,40.52,1,F
105941,275.73,3,M
105942,168.11,2,F
105943,45.23,2,F
105944,54.29,2,F
105945,72.14,2,F
105946,204.48,3,F
105947,670.78,3,F
105948,395.97,2,M
105949,716.94,4,F
105950,30.27,1,F
105951,426.62,4,F
105952,1145.85,6,F
105953,143.44,3,M
105954,767.05,3,M
105955,677.07,3,M
105956,122.24,1,M
105957,63.45,2,F
105958,322.45,2,M
105959,89.89,2,M
105960,106.46,2,M
105961,246.97,1,M
105962,701.6,5,M
105963,182.69,2,M
105964,219.07,1,F
105965,151.55,2,F
105966,433.03,2,M
105967,212.61,4,F
105968,75.77,2,M
105969,442.88,3,M
105970,167.9,2,F
105971,68.89,1,M
105972,79.17,3,M
105973,31.1,1,M
105974,902.21,6,M
105975,60.26,1,F
105976,32.92,2,F
105977,79.13,1,M
105978,599.81,6,M
105979,456.73,2,M
105980,207.48,1,M
105981,234,2,M
105982,91.32,2,F
105983,111.63,1,F
105984,87.72,3,M
105985,553.06,4,F
105986,257.27,3,M
105987,51.19,2,M
105988,148.71,2,F
105989,75.96,1,F
105990,47.44,2,F
105991,132.31,1,F
105992,1378.1,9,M
105993,342.85,2,M
105994,32.95,2,M
105995,65.12,2,M
105996,33.57,2,M
105997,622.85,4,F
105998,417.52,3,M
105999,42.78,2,M
106000,192.72,1,F
106001,47.25,2,F
106002,109.6,2,M
106003,528.02,4,F
106004,55.7,3,M
106005,238.48,1,F
106006,292.17,4,F
106007,53.3,3,M
106008,42.20596476,3,M
106009,468.15,4,F
106010,63.31,2,M
106011,85.47,1,M
106012,141.62,1,F
106013,435.3,2,M
106014,1030.92,10,F
106015,61.98,3,M
106016,72.39,2,M
106017,187.83,1,M
106018,84.33,2,M
106019,400.35,4,F
106020,31.53,1,F
106021,156.84,1,M
106022,86.65,3,M
106023,297.13,1,F
106024,111.02,2,M
106025,102.36,3,F
106026,116.99,3,F
106027,105.78,3,F
106028,151.87,1,M
106029,212.61,2,M
106030,747.22,2,F
106031,299.72,2,M
106032,126.06,2,M
106033,47.7,1,F
106034,568.82,3,F
106035,72.11,3,M
106036,93.17,2,F
106037,233.43,4,M
106038,107.87,3,F
106039,72.06,2,F
106040,371.27,2,M
106041,210.28,2,M
106042,153.92,2,F
106043,179.07,2,F
106044,61.77,1,M
106045,353.45,2,M
106046,37.26,2,M
106047,57.35,2,M
106048,2228,11,M
106049,155.58,1,M
106050,208.85,2,M
106051,115.42,1,M
106052,126.24,2,M
106053,40.43,2,F
106054,89.92,2,M
106055,403.51,2,F
106056,226.01,3,F
106057,73.51383681,2,M
106058,133.09,1,F
106059,245.26,4,M
106060,41.19,1,F
106061,122.43,3,M
106062,312.35,2,M
106063,32.85,1,M
106064,288.56,2,M
106065,85.29,2,M
106066,361.08,2,M
106067,496.14,4,F
106068,69.89,3,M
106069,115.86,3,F
106070,80.83704133,2,F
106071,477.78,2,F
106072,73.15,1,F
106073,292.44,2,F
106074,49.32,2,M
106075,101.02,2,F
106076,372.19,1,F
106077,740.22,3,M
106078,269.06,3,M
106079,223.72,2,F
106080,435.96,3,M
106081,305.39,1,F
106082,87.479933,2,F
106083,455.72,2,F
106084,450.09,1,F
106085,216.37,1,F
106086,273.1,3,F
106087,263.36,4,F
106088,67.37,2,M
106089,98.9,2,M
106090,57.62,1,F
106091,46.72,1,M
106092,108.05,1,M
106093,554.51,4,M
106094,43.33,2,F
106095,456.18,2,M
106096,86.3,2,M
106097,185.32,3,M
106098,54.37,1,F
106099,61.34,1,M
106100,552.29,3,M
106101,203.25,4,M
106102,103.79,3,M
106103,288.82,3,F
106104,154.35,2,F
106105,172.15,3,F
106106,201.27,3,M
106107,182.87,2,F
106108,47.5606247,2,F
106109,116.06,3,F
106110,120.58,1,M
106111,149.03,3,M
106112,94.72506404,2,M
106113,141.93,1,F
106114,78.47,1,F
106115,459.47,2,M
106116,40.96,1,F
106117,109.58,3,M
106118,63.47,2,M
106119,808.43,5,F
106120,675.36,5,M
106121,135,3,F
106122,134.82,2,M
106123,39.38,2,F
106124,1175.2,8,M
106125,336.74,2,F
106126,33.97,2,F
106127,78.15,1,M
106128,80.48,3,M
106129,76.08,3,F
106130,93.32,1,M
106131,181.66,2,F
106132,55.03,3,F
106133,113.11,2,F
106134,388.83,3,F
106135,2377.21,9,F
106136,107.84,2,M
106137,77.8149355,3,M
106138,286.42,2,F
106139,232.1,4,F
106140,43.77,2,M
106141,114.39,2,M
106142,73.18,1,F
106143,58.98,2,M
106144,116.42,1,F
106145,168.13,1,M
106146,209.5,4,F
106147,141.65,1,M
106148,157.58,1,F
106149,334.05,1,M
106150,102.75,1,M
106151,99,3,F
106152,312.29,4,M
106153,115.45,3,M
106154,59.47,3,M
106155,317.97,3,F
106156,67.18,1,M
106157,76.36,1,F
106158,1413.59,7,M
106159,121.32,2,M
106160,33.92,1,F
106161,124.96,3,M
106162,194.96,2,M
106163,152.48,2,F
106164,200.99,3,F
106165,231.42,3,F
106166,521.13,4,M
106167,126.01,2,M
106168,589.41,3,F
106169,70.6,1,F
106170,478.2,2,M
106171,335.52,1,F
106172,47.91,2,M
106173,409.46,2,F
106174,31.65,1,F
106175,498.24,2,M
106176,440.25,4,F
106177,754.67,3,M
106178,48.89,2,M
106179,36.03,1,F
106180,131.71,1,M
106181,77.32,2,M
106182,121.2,3,F
106183,241.7,3,M
106184,110.74,2,M
106185,111.64,2,F
106186,284.83,2,M
106187,69.18,1,M
106188,2752.76,6,M
106189,419.71,1,F
106190,33.91,2,M
106191,52.19,2,F
106192,51.75,2,M
106193,96.45,3,M
106194,212.3,3,F
106195,119.74,2,F
106196,91.53431073,2,F
106197,48.54,2,M
106198,106.1,2,M
106199,217.84,3,F
106200,159.69,2,M
106201,224.64,2,M
106202,162.8,2,F
106203,93.57,3,M
106204,995.91,4,M
106205,299.82,3,M
106206,64.9,1,M
106207,392.55,3,M
106208,75.88,2,F
106209,147.26,1,M
106210,107.27,2,F
106211,39.3,1,F
106212,41.54177298,1,F
106213,47.37,1,F
106214,69.33,2,F
106215,403.78,2,F
106216,131.11,1,M
106217,87.74,3,M
106218,115.27,3,M
106219,271.01,3,M
106220,68.09,1,M
106221,60.22,1,F
106222,258.24,2,F
106223,731.96,6,F
106224,230.64,3,F
106225,67.38,1,F
106226,419.37,2,F
106227,95.44,2,M
106228,290.61,1,M
106229,327.99,3,M
106230,314.54,1,M
106231,192.64,1,F
106232,41.69123725,3,M
106233,102.23,2,F
106234,775.82,3,M
106235,118.13,3,M
106236,92.03,2,F
106237,350.31,3,M
106238,74.67,2,M
106239,30.21,1,M
106240,106.45,3,F
106241,63.35,2,F
106242,251.62,3,F
106243,53.08,3,M
106244,35.29,2,M
106245,255.43,3,F
106246,1255.25,5,F
106247,42.72,2,F
106248,243.27,2,F
106249,121.56,2,M
106250,81.58,2,M
106251,382.57,3,M
106252,1167.96,9,M
106253,63.44437116,2,M
106254,65.55,2,F
106255,269.04,3,F
106256,40.46,1,M
106257,71.12,2,M
106258,211.53,2,M
106259,187.39,2,M
106260,259.21,3,M
106261,671.16,2,M
106262,46.86,1,M
106263,98.88,3,F
106264,191.63,2,F
106265,85.50109351,2,F
106266,124.04,1,M
106267,235.8,3,M
106268,47,2,M
106269,141.63,1,M
